age,gender,branch,degree,semester,cgpa,backlogs,attendance_percentage,programming_score,dsa_score,sql_score,web_dev_score,ml_score,cloud_score,aptitude_score,coding_test_score,communication_score,leadership_score,teamwork_score,interview_score,number_of_projects,project_quality_score,number_of_certifications,internship_experience,internship_count,hackathons_attended,github_contributions,resume_score,technical_skill_avg,soft_skill_avg,academic_score_index,experience_score,overall_readiness_index
21,Female,Information Technology,B.Tech,8,6.85,0,80.2,73.1,73.4,74.9,64.9,82.9,41.2,58.7,73.6,71.2,72.7,75.4,60.5,2,46.9,1,0,0,2,226,60.4,68.4,69.95,72.01,44.07,66.14
24,Female,Electrical,B.Tech,8,6.77,0,61.5,53.7,52.8,71.2,36.5,29.4,39.1,84.7,53.7,59.8,61.9,66.8,56.4,1,51.5,0,0,0,2,98,55.5,47.12,61.22,65.84,31.45,53.21
23,Male,Computer Science,B.Tech,8,7.62,1,78.6,66.9,61.6,59.6,70.6,64.1,46.8,46.4,65.1,66.4,62.5,79.7,52.0,2,33.2,1,0,0,2,9,63.7,61.6,65.15,66.92,39.96,60.66
23,Male,Computer Science,B.Tech,8,7.31,0,87.1,70.3,65.8,77.5,57.7,73.5,49.0,68.8,67.2,65.4,57.5,56.1,59.0,4,71.2,0,1,1,0,14,83.7,65.63,59.5,77.3,81.36,70.26
21,Male,Mechanical,B.Tech,8,7.21,0,90.8,59.7,53.1,48.4,59.8,56.3,73.2,41.7,56.3,65.3,52.5,73.6,64.1,3,56.1,1,1,1,2,184,77.3,58.42,63.87,77.71,82.83,68.96
22,Female,Computer Science,B.Tech,8,7.04,0,90.6,54.2,70.8,74.1,58.1,34.7,42.0,70.7,70.8,66.1,52.5,70.2,65.9,2,47.1,2,0,0,0,197,57.7,55.65,63.68,76.46,42.13,61.47
21,Female,Electrical,B.Tech,8,,2,91.2,49.2,66.6,65.1,49.7,78.1,52.6,56.1,57.6,85.0,58.6,75.3,70.7,1,41.5,1,0,0,2,92,67.7,60.22,72.4,57.69,34.45,58.03
20,Female,Computer Science,B.Tech,8,6.87,0,82.1,60.0,33.0,57.9,25.7,40.1,10.0,77.7,41.7,84.5,85.8,76.6,69.8,4,68.8,2,0,0,1,304,89.9,37.78,79.18,72.72,68.64,61.17
20,Female,Electrical,B.Tech,8,7.28,1,95.5,60.8,76.9,59.8,90.5,41.9,41.9,71.3,73.9,56.9,79.4,61.9,67.5,2,62.6,1,1,1,1,37,78.0,61.97,66.43,69.61,72.78,66.78
22,Male,Information Technology,B.Tech,8,7.63,0,73.8,74.5,78.3,83.9,88.4,71.8,43.8,98.0,74.5,64.3,75.7,74.5,85.4,2,46.9,0,1,1,0,88,72.6,73.45,74.97,75.55,58.07,72.08
20,Male,Electronics,B.Tech,8,6.06,1,74.8,54.4,54.8,55.5,53.2,37.7,41.5,80.0,54.5,69.1,48.0,84.4,62.9,1,30.3,1,0,0,0,116,55.8,49.52,66.1,54.86,23.09,50.47
23,Female,Computer Science,B.Tech,8,9.45,0,70.5,75.7,79.2,83.7,52.4,58.2,52.9,50.4,75.4,68.1,74.7,56.7,80.9,3,72.6,2,1,3,0,18,98.0,67.02,70.1,87.3,100.0,78.67
22,Male,Electrical,B.Tech,8,7.87,0,87.1,66.9,60.9,61.8,47.8,76.9,33.1,78.7,59.0,80.0,51.8,67.9,66.5,1,20.1,1,0,0,0,12,51.4,57.9,66.55,81.22,20.03,60.95
22,Male,Computer Science,B.Tech,8,7.85,0,74.4,72.1,64.6,63.2,43.1,60.6,45.1,61.5,66.8,47.1,74.5,66.1,61.8,1,36.1,2,0,0,0,28,61.8,58.12,62.38,77.27,30.83,60.62
22,Male,Computer Science,B.Tech,8,5.82,0,80.9,46.4,36.0,46.3,63.5,42.6,68.0,65.4,45.8,86.4,72.8,75.1,56.0,0,50.1,0,1,2,0,39,59.5,50.47,72.57,65.01,51.03,59.34
22,Male,Civil,B.Tech,8,8.62,0,95.0,64.9,74.7,73.6,98.0,44.6,71.9,47.3,70.1,73.0,80.5,74.5,60.9,5,98.0,2,1,1,0,105,97.7,71.28,72.22,88.84,100.0,81.04
24,Male,Computer Science,B.Tech,8,4.92,0,67.7,57.3,45.9,52.2,53.4,70.3,66.0,63.5,51.8,70.0,59.0,69.0,65.7,3,73.2,0,0,0,0,65,53.8,57.52,65.92,54.75,45.96,56.64
21,Male,Mechanical,B.Tech,8,6.13,0,96.7,35.5,49.2,46.6,54.2,73.1,45.3,73.3,46.4,56.1,63.8,83.7,65.2,2,51.7,3,0,0,0,128,55.5,50.65,67.2,71.92,49.51,60.17
22,Male,Computer Science,B.Tech,8,7.71,0,72.1,60.8,59.7,67.0,56.4,41.0,49.3,79.2,57.3,81.8,50.2,74.7,75.0,1,34.5,2,0,0,1,83,56.2,55.7,70.42,75.6,34.35,61.41
20,Female,Mechanical,B.Tech,8,8.35,0,80.0,68.2,66.5,66.7,56.1,36.5,44.0,58.2,67.9,62.9,78.4,65.3,57.6,2,48.0,1,0,0,0,110,69.7,56.33,66.05,82.45,36.4,63.12
23,Female,Mechanical,B.Tech,8,5.67,0,91.9,41.9,43.6,41.5,75.2,55.3,70.0,77.6,39.0,58.5,54.5,84.4,66.6,1,29.2,0,0,0,0,219,44.0,54.58,66.0,67.26,16.76,55.0
22,Female,Computer Science,B.Tech,8,6.21,0,79.9,58.1,34.7,54.8,82.0,49.2,52.0,79.4,38.9,59.5,53.6,75.1,58.2,1,40.9,1,0,0,4,48,60.7,55.13,61.6,67.44,42.27,58.19
22,Female,Computer Science,B.Tech,8,9.63,0,82.8,74.1,71.6,67.7,86.5,34.2,55.5,61.1,78.9,53.7,56.5,82.2,56.3,2,43.1,3,0,0,3,69,82.3,64.93,62.18,92.25,58.93,71.68
22,Male,Information Technology,B.Tech,8,7.43,0,93.7,64.3,66.3,87.3,98.0,81.6,76.8,86.8,70.0,70.2,83.6,85.5,71.7,5,91.4,0,1,1,1,64,91.4,79.05,77.75,80.12,99.42,82.17
21,Other,Computer Science,B.Tech,8,5.1,0,98.0,40.3,39.8,47.2,57.0,34.7,66.4,58.2,41.2,69.1,61.6,74.7,55.5,2,46.0,0,0,0,1,7,30.0,47.57,65.22,65.1,33.8,54.29
20,Female,Computer Science,B.Tech,8,8.02,0,98.0,65.4,79.3,77.6,42.7,80.7,75.3,70.5,60.1,80.5,66.1,74.6,84.3,3,69.8,0,1,1,3,60,76.6,70.17,76.38,85.54,84.94,78.24
22,Female,Electronics,B.Tech,8,7.37,0,84.2,72.9,78.3,76.7,74.9,58.7,52.5,90.8,85.6,68.0,66.7,80.9,82.4,0,23.9,1,1,1,1,164,80.3,69.0,74.5,76.85,45.17,68.88
21,Male,Information Technology,B.Tech,8,6.66,0,86.3,77.0,69.0,89.1,66.2,51.3,36.6,80.6,62.7,87.0,47.3,67.6,74.5,2,51.0,1,0,0,1,38,58.5,64.87,69.1,72.51,41.3,64.47
20,Female,Information Technology,B.Tech,8,7.41,0,91.6,64.1,71.0,75.0,71.1,41.9,52.7,60.9,69.9,73.6,58.5,67.6,65.6,3,57.7,0,1,1,0,136,78.2,62.63,66.32,79.35,69.31,69.39
21,Female,Electrical,B.Tech,8,5.91,0,86.2,49.9,54.6,45.8,95.5,84.9,73.8,46.2,47.6,73.5,61.7,78.9,58.9,2,55.3,0,0,0,0,84,56.7,67.42,68.25,67.23,32.59,62.3
21,Male,Computer Science,B.Tech,8,9.0,0,67.9,83.2,84.1,90.6,70.8,25.1,53.3,74.7,89.6,74.9,60.2,57.9,77.7,0,32.9,1,1,1,0,86,68.8,67.85,67.68,83.37,43.87,68.88
23,Male,Electronics,B.Tech,8,6.19,0,90.6,45.6,36.6,54.6,66.5,67.0,74.0,72.0,40.1,83.9,50.2,54.7,72.5,4,98.0,0,1,3,0,159,65.8,57.38,65.32,70.51,100.0,69.3
23,Male,Computer Science,B.Tech,8,7.83,0,86.2,81.0,73.6,60.3,32.3,62.8,10.9,55.3,82.4,76.5,72.3,67.8,66.4,2,60.5,0,0,0,0,86,57.7,53.48,70.75,80.67,34.15,62.19
23,Female,Information Technology,B.Tech,8,9.18,1,97.9,73.0,61.9,82.9,40.3,41.3,27.0,83.2,65.0,82.3,60.7,78.6,79.8,2,57.7,1,1,3,0,54,72.5,54.4,75.35,83.63,83.31,71.7
20,Male,Information Technology,B.Tech,8,8.29,0,98.0,52.0,53.3,74.8,43.8,73.3,47.1,75.9,56.3,71.8,56.9,50.0,68.4,2,42.3,2,0,0,0,6,80.4,57.38,61.78,87.43,40.69,64.77
20,Male,Electronics,B.Tech,8,6.0,0,71.8,50.0,48.7,31.9,77.7,44.0,65.6,55.7,48.3,82.1,74.6,76.7,61.7,2,40.0,1,0,0,0,58,58.8,52.98,73.77,63.54,34.0,57.46
22,Female,Electrical,B.Tech,8,6.89,0,75.8,48.5,61.3,40.2,94.2,51.5,17.2,65.2,60.3,62.5,75.8,85.7,59.0,1,42.8,0,0,0,4,16,52.6,52.15,70.75,70.97,36.84,59.22
21,Female,Electronics,B.Tech,8,7.22,0,79.6,64.5,55.4,62.3,59.6,74.6,56.6,65.8,66.9,60.5,66.5,73.8,59.8,1,30.1,0,0,0,2,130,44.5,62.17,65.15,74.42,25.03,60.87
21,Male,Computer Science,B.Tech,8,7.68,0,90.0,64.1,59.5,79.9,58.4,29.2,64.4,73.1,68.4,62.0,61.5,77.8,50.2,4,78.0,1,0,0,1,353,82.1,59.25,62.88,80.76,65.4,67.35
21,Male,Civil,B.Tech,8,7.74,0,62.7,71.0,60.6,77.3,55.6,76.3,64.2,68.8,70.6,86.2,69.6,71.3,72.0,1,26.9,3,0,0,0,19,68.0,67.5,74.78,72.99,34.07,65.59
20,Female,Information Technology,B.Tech,8,7.79,1,79.1,67.7,66.0,66.1,47.2,40.3,45.8,57.5,60.3,66.3,74.4,73.6,66.7,3,66.0,1,0,0,0,29,54.0,55.52,70.25,68.26,49.8,61.43
20,Male,Information Technology,B.Tech,8,8.54,0,82.0,61.3,54.7,73.7,70.8,66.8,55.5,71.9,58.9,67.9,70.3,78.9,59.8,2,58.5,0,0,0,0,85,71.1,63.8,69.22,84.38,33.55,66.52
21,Female,Electronics,B.Tech,8,5.7,0,79.0,25.0,20.0,29.3,64.9,41.1,22.4,70.0,20.0,47.1,59.0,65.2,40.4,2,65.1,4,0,0,1,12,67.4,33.78,52.92,63.6,63.53,51.02
22,Male,Computer Science,B.Tech,8,6.48,1,89.1,51.0,62.0,63.6,59.9,24.6,59.7,47.3,59.0,69.5,44.1,81.4,65.1,2,46.0,1,1,1,1,95,79.7,53.47,65.03,62.09,67.8,60.52
21,Female,Computer Science,B.Tech,8,7.12,0,87.8,53.9,62.5,40.6,55.9,53.1,63.5,58.7,57.8,81.6,77.9,61.8,65.6,3,72.1,2,1,3,3,112,90.5,54.92,71.72,76.18,100.0,71.42
22,Female,Information Technology,B.Tech,8,6.28,0,95.8,60.2,36.2,46.1,41.6,65.6,53.0,81.7,48.4,58.1,46.9,76.0,55.9,2,39.3,2,1,1,1,65,87.9,50.45,59.22,72.7,71.79,62.08
22,Female,Computer Science,B.Tech,8,6.37,0,82.5,48.3,49.3,55.2,78.8,57.9,37.4,92.7,53.2,77.1,83.1,58.6,82.1,3,89.3,0,0,0,2,354,57.1,54.48,75.22,69.34,58.79,63.73
21,Female,Civil,B.Tech,8,7.0,0,98.0,72.7,76.1,85.5,81.7,68.0,64.6,60.7,80.2,60.4,67.9,75.3,60.5,2,49.2,2,0,0,2,114,70.2,74.77,66.03,78.4,50.76,70.51
20,Female,Mechanical,B.Tech,8,5.69,1,85.2,53.8,63.3,58.5,60.0,58.4,54.5,72.8,67.7,60.8,47.8,53.3,68.2,2,36.5,0,1,1,1,66,63.1,58.08,57.52,55.39,58.95,57.29
21,Male,Electrical,B.Tech,8,6.34,0,60.9,53.1,42.9,44.5,42.1,37.9,35.6,52.1,47.1,72.5,70.4,83.3,48.3,2,51.6,1,0,0,0,163,67.8,42.68,68.62,62.65,37.48,53.08
21,Female,Electronics,B.Tech,8,5.12,0,76.2,55.3,71.9,61.3,57.8,66.2,48.4,81.8,65.3,55.8,74.5,70.2,72.1,2,40.9,0,0,0,3,21,50.0,60.15,68.15,58.7,40.27,58.33
20,Male,Information Technology,B.Tech,8,7.46,3,78.0,72.2,63.9,81.5,31.8,49.8,56.9,87.8,67.7,54.9,71.3,72.7,69.3,3,60.6,2,1,2,1,169,98.0,59.35,67.05,45.62,94.18,62.0
22,Male,Computer Science,B.Tech,8,7.7,0,88.8,57.4,62.3,75.7,46.4,20.5,44.8,57.5,64.4,75.1,51.8,75.0,75.7,5,96.9,2,0,0,0,285,73.6,51.18,69.4,80.54,81.07,68.12
20,Male,Computer Science,B.Tech,8,6.61,0,82.4,50.7,47.8,51.0,98.0,63.6,33.5,95.0,48.2,50.5,69.4,70.3,61.1,4,91.2,0,0,0,3,184,70.1,57.43,62.82,70.99,71.36,64.67
21,Female,Electronics,B.Tech,8,8.62,0,98.0,71.3,77.4,89.0,33.0,55.8,57.7,78.9,81.5,74.3,43.3,62.6,75.6,2,59.1,2,1,2,4,13,90.9,64.03,63.95,89.74,97.73,76.78
21,Female,Information Technology,B.Tech,8,7.42,0,82.7,63.8,55.3,73.7,91.8,74.9,53.0,52.1,60.1,59.7,47.5,66.6,59.0,2,43.2,1,1,1,2,109,87.8,68.75,58.2,76.75,70.96,69.37
22,Male,Information Technology,B.Tech,8,6.5,1,,41.6,39.6,59.3,63.4,60.2,42.1,70.7,46.4,70.2,75.6,75.0,64.2,3,77.4,1,0,0,0,4,71.4,51.03,71.25,59.98,53.22,58.09
22,Female,Information Technology,B.Tech,8,7.96,1,79.7,64.5,64.8,67.9,49.7,41.9,57.1,75.3,69.1,56.7,87.2,68.1,68.3,1,33.5,0,0,0,0,44,58.6,57.65,70.08,69.63,18.05,57.79
21,Female,Electrical,B.Tech,8,7.77,0,96.0,64.7,56.7,66.8,40.3,49.2,54.3,77.0,56.7,88.5,64.1,62.4,75.6,1,31.6,3,1,2,4,6,94.9,55.33,72.65,83.19,87.48,71.97
21,Male,Computer Science,B.Tech,8,7.29,0,69.5,69.0,54.0,49.5,52.1,57.3,79.6,64.2,56.4,58.7,76.8,62.5,47.1,1,45.1,0,0,0,0,332,43.4,60.25,61.28,71.88,21.53,58.14
21,Female,Electrical,B.Tech,8,7.23,0,84.4,57.6,63.0,57.7,64.0,57.4,57.1,68.1,55.2,74.7,93.0,68.2,66.5,3,53.7,1,0,0,0,450,76.3,59.47,75.6,75.93,46.11,65.63
20,Female,Electrical,B.Tech,8,7.51,0,83.4,58.2,61.8,72.1,62.6,44.8,16.5,49.0,63.2,56.7,85.0,77.6,63.2,5,98.0,2,1,1,0,44,93.2,52.67,70.62,77.59,100.0,70.84
20,Male,Computer Science,B.Tech,8,7.39,0,65.8,56.1,31.8,52.9,96.2,52.7,31.4,64.8,41.4,76.6,52.2,68.0,66.8,2,77.3,4,1,2,4,132,85.9,53.52,65.9,71.47,100.0,68.35
22,Male,Civil,B.Tech,8,4.98,0,91.9,40.0,45.7,45.0,55.7,45.7,57.2,80.5,40.0,73.1,80.0,82.2,71.6,4,96.7,0,1,1,3,42,73.9,48.22,76.72,62.43,100.0,65.95
21,Female,Computer Science,B.Tech,8,7.0,0,83.5,58.6,57.6,59.7,66.2,63.8,68.8,79.0,58.6,56.7,49.1,60.2,66.5,3,72.0,1,0,0,0,126,67.3,62.45,58.12,74.05,51.6,63.44
22,Male,Computer Science,B.Tech,8,8.17,0,80.4,80.7,69.7,80.8,66.1,68.6,48.3,53.2,76.3,78.3,63.2,75.5,67.4,2,38.1,1,1,1,0,40,78.1,69.03,71.1,81.31,61.43,71.99
21,Female,Electrical,B.Tech,8,7.61,0,92.5,70.1,58.7,73.7,75.1,55.6,34.0,75.6,68.6,47.5,76.2,50.8,48.8,1,46.0,3,1,2,2,133,92.7,61.2,55.82,81.02,83.8,69.46
21,Male,Computer Science,B.Tech,8,5.89,0,62.4,33.4,46.9,37.4,55.0,51.6,42.9,63.3,39.1,64.2,88.3,61.8,55.6,1,45.0,1,0,0,1,3,45.2,44.53,67.48,59.95,31.5,51.79
23,Female,Computer Science,B.Tech,8,8.11,0,85.8,70.3,74.5,65.3,53.7,81.6,52.2,98.0,79.3,71.3,74.2,87.9,86.1,2,56.9,2,1,2,0,26,96.2,66.27,79.88,82.51,81.07,76.08
23,Female,Computer Science,B.Tech,8,7.91,0,93.8,67.9,62.1,74.0,73.3,55.6,40.8,84.3,62.9,64.4,76.0,54.8,70.7,0,30.3,2,1,2,0,132,74.6,62.28,66.47,83.51,57.09,68.71
21,Male,Computer Science,B.Tech,8,8.12,0,81.5,76.8,83.8,68.8,67.5,54.6,64.0,52.7,85.5,40.9,66.4,69.2,60.0,2,48.5,0,1,1,0,57,85.6,69.25,59.12,81.29,58.55,69.23
22,Male,Computer Science,B.Tech,8,6.09,0,84.3,48.7,58.7,60.2,61.4,73.0,55.1,56.8,51.9,65.7,67.8,64.0,66.4,5,87.1,2,1,1,0,402,97.5,59.52,65.97,67.92,100.0,69.4
22,Female,Information Technology,B.Tech,8,6.17,1,62.8,66.3,60.8,56.5,53.8,68.2,39.3,95.7,68.2,58.8,81.8,73.2,65.8,1,38.1,2,1,2,1,111,63.9,57.48,69.9,52.03,71.43,60.42
22,Male,Electrical,B.Tech,8,7.96,0,77.2,53.5,61.0,64.6,73.0,62.5,48.5,51.2,61.1,64.6,71.5,60.5,73.0,1,44.1,3,1,1,1,404,85.6,60.52,67.4,78.88,71.23,69.01
21,Female,Electronics,B.Tech,8,7.52,0,89.2,79.1,68.5,79.5,46.1,27.8,66.8,34.6,71.6,73.3,57.2,67.9,60.6,2,36.8,0,0,0,0,76,71.4,61.3,64.75,79.4,27.04,62.28
21,Female,Computer Science,B.Tech,8,6.67,0,89.3,70.7,57.0,78.4,60.1,71.8,50.2,67.0,55.7,56.5,73.2,76.5,67.6,2,28.5,1,0,0,1,62,61.3,64.7,68.45,73.48,34.55,63.56
20,Female,Electrical,B.Tech,8,6.53,0,96.6,53.1,51.5,59.5,81.8,49.6,78.5,70.0,57.3,62.7,46.8,75.3,64.4,0,20.0,1,0,0,3,12,54.8,62.33,62.3,74.69,24.0,60.28
22,Male,Information Technology,B.Tech,8,7.24,0,72.3,51.6,52.8,61.5,47.6,68.7,66.0,71.2,56.2,90.0,65.3,82.8,74.3,2,46.2,0,0,0,0,21,65.2,58.03,78.1,72.37,29.86,62.12
21,Male,Electrical,B.Tech,8,5.62,0,81.8,52.4,49.3,57.5,74.8,27.1,21.3,69.2,49.3,74.8,63.7,67.9,78.4,2,52.4,3,0,0,0,29,60.9,47.07,71.2,63.88,49.72,57.34
20,Female,Electronics,B.Tech,8,7.45,2,76.2,72.4,71.9,81.7,75.8,11.6,56.0,59.6,81.3,71.9,61.7,94.6,69.6,2,53.5,4,1,1,1,17,98.0,61.57,74.45,55.01,88.05,66.15
21,Male,Information Technology,B.Tech,8,6.6,0,81.1,66.8,53.1,72.0,61.8,31.3,54.2,81.9,60.2,81.8,51.0,91.7,85.3,4,82.6,2,1,2,0,450,93.5,56.53,77.45,70.53,100.0,71.43
21,Male,Electronics,B.Tech,8,7.43,0,81.2,63.3,57.8,77.0,70.4,34.2,54.8,66.4,59.3,62.6,53.8,47.1,60.5,1,20.0,2,0,0,0,39,62.0,59.58,56.0,76.37,26.0,58.86
21,Other,Computer Science,B.Tech,8,5.52,0,81.5,63.4,56.3,68.9,56.5,35.8,55.0,88.1,58.2,58.5,86.6,63.2,65.4,4,96.8,0,1,1,0,107,58.0,55.98,68.43,63.09,89.04,65.56
21,Female,Electrical,B.Tech,8,7.32,0,83.8,63.3,64.4,68.5,60.4,42.0,95.0,49.7,58.0,69.8,54.3,85.9,53.1,1,45.9,2,1,1,0,85,72.5,65.6,65.78,76.38,61.77,68.3
21,Female,Information Technology,B.Tech,8,6.75,0,87.6,76.1,59.8,68.6,68.8,32.6,22.8,86.4,72.0,63.0,64.5,68.3,67.9,3,87.1,0,0,0,0,73,65.5,54.78,65.93,73.53,50.13,61.94
21,Male,Computer Science,B.Tech,8,5.8,0,74.7,32.3,44.9,21.8,65.1,67.0,75.8,98.0,37.0,75.1,45.2,81.5,75.8,2,70.3,2,0,0,0,16,58.5,51.15,69.4,63.01,49.09,58.05
21,Female,Information Technology,B.Tech,8,8.41,2,86.3,76.1,73.2,62.8,69.7,46.2,41.5,79.9,69.2,51.2,72.2,56.5,70.6,1,38.1,3,1,2,1,72,79.7,61.58,62.62,64.76,77.43,65.12
21,Male,Electrical,B.Tech,8,5.79,0,62.5,52.2,60.6,62.7,58.2,98.0,58.3,42.4,63.5,66.6,36.3,78.2,47.9,2,55.7,1,1,2,1,39,68.4,65.0,57.25,59.28,78.71,63.79
21,Female,Information Technology,B.Tech,8,6.33,0,82.2,45.9,57.2,58.5,69.4,56.1,93.4,58.3,51.7,66.4,73.2,75.4,55.8,1,31.6,2,1,1,1,1,78.7,63.42,67.7,68.97,61.48,65.65
21,Male,Information Technology,B.Tech,8,,1,90.5,66.4,71.6,81.8,49.2,13.3,59.2,89.5,74.2,66.3,71.2,62.4,76.3,1,44.9,1,0,0,4,44,62.6,56.92,69.05,67.48,43.47,60.5
21,Female,Computer Science,B.Tech,8,7.49,0,68.1,64.4,93.5,85.8,80.3,42.9,56.7,76.1,76.2,59.6,56.7,78.3,63.7,2,78.6,0,1,2,3,117,87.2,70.6,64.58,72.86,87.58,72.62
21,Male,Information Technology,B.Tech,8,6.46,2,89.6,50.4,54.7,47.7,79.7,55.8,27.4,69.4,57.0,53.2,45.8,58.4,57.8,0,20.0,0,0,0,1,112,48.8,52.62,53.8,52.1,10.0,46.31
20,Male,Mechanical,B.Tech,8,6.26,1,77.7,60.4,55.2,60.7,65.0,40.5,19.3,82.0,65.8,55.7,57.0,92.5,65.8,1,26.0,3,0,0,1,187,56.5,50.18,67.75,57.13,37.8,53.92
22,Female,Information Technology,B.Tech,8,7.43,0,87.8,58.1,49.2,75.5,53.4,78.3,41.2,54.6,50.0,70.9,63.9,76.7,65.2,1,52.2,2,1,1,0,13,75.8,59.28,69.18,78.35,63.66,67.64
24,Male,Computer Science,B.Tech,8,8.72,3,81.4,79.8,88.3,95.8,42.7,58.5,38.9,74.7,82.9,65.5,82.1,73.9,71.8,2,57.3,1,1,2,1,126,97.8,67.33,73.32,55.46,79.19,66.75
21,Male,Electronics,B.Tech,8,6.16,0,95.3,59.0,46.7,82.0,69.1,61.2,32.3,58.8,59.5,70.1,76.9,85.7,57.7,5,98.0,1,0,0,1,169,75.0,58.38,72.6,71.71,79.4,68.38
22,Female,Computer Science,B.Tech,8,6.87,0,98.0,50.2,72.5,61.7,58.4,42.8,15.8,60.5,62.1,66.1,55.5,71.8,66.8,2,42.3,3,1,1,1,39,78.5,50.23,65.05,77.49,78.69,65.64
20,Female,Computer Science,B.Tech,8,5.67,0,89.7,39.6,23.0,34.8,62.8,40.5,72.3,62.7,22.6,75.8,63.0,70.7,56.8,4,90.9,2,0,0,0,440,69.4,45.5,66.58,66.6,71.27,59.91
22,Female,Electronics,B.Tech,8,5.34,0,76.1,50.4,45.2,62.0,52.4,55.2,64.8,84.6,44.3,60.7,74.7,70.0,55.8,2,38.3,1,1,1,1,37,63.7,55.0,65.3,60.21,65.49,60.2
21,Male,Computer Science,B.Tech,8,7.73,0,94.8,72.2,87.1,79.7,34.0,69.8,20.8,58.0,78.6,70.0,36.9,86.5,73.7,4,84.7,1,1,1,3,103,88.1,60.6,66.78,82.55,100.0,74.33
21,Male,Computer Science,B.Tech,8,7.72,0,91.2,75.9,78.6,87.7,67.2,62.6,49.6,78.5,78.8,84.4,50.9,65.5,81.0,1,40.0,1,1,2,0,196,74.5,70.27,70.45,81.4,62.0,72.4
22,Male,Mechanical,B.Tech,8,7.9,0,65.6,55.6,63.3,61.9,71.8,55.7,64.5,83.9,66.3,65.5,55.9,90.5,62.4,2,53.0,1,1,1,0,250,81.2,62.13,68.58,74.98,65.9,67.84
21,Male,Information Technology,B.Tech,8,6.63,0,86.9,55.8,52.8,54.7,45.0,49.8,35.9,63.5,62.9,79.0,54.1,56.1,70.5,2,48.9,1,1,1,0,16,65.4,49.0,64.92,72.48,64.67,61.58
21,Male,Electronics,B.Tech,8,6.29,0,74.2,42.6,59.1,57.4,62.2,10.0,48.7,81.7,50.7,82.8,65.9,69.3,79.5,3,71.3,2,0,0,0,267,57.8,46.67,74.38,66.29,57.39,59.71
20,Male,Computer Science,B.Tech,8,8.38,0,87.7,82.9,93.5,87.9,49.5,41.0,61.1,78.6,95.0,69.9,74.1,66.9,85.9,1,22.6,0,1,2,0,114,76.9,69.32,74.2,84.97,50.78,72.21
20,Male,Electronics,B.Tech,8,8.65,0,76.3,65.8,67.4,73.5,65.2,36.9,45.1,68.7,68.5,91.6,80.6,68.8,77.1,2,59.8,2,1,1,0,62,76.1,58.98,79.53,83.44,73.94,72.67
20,Female,Information Technology,B.Tech,8,4.91,0,76.0,50.4,40.0,51.3,57.3,43.1,83.5,42.0,41.3,70.3,55.9,70.6,47.2,2,37.8,0,0,0,1,71,59.5,54.27,61.0,57.17,31.34,53.05
22,Male,Computer Science,B.Tech,8,7.24,3,94.0,67.5,70.9,67.7,41.8,70.8,82.3,51.2,64.3,76.1,64.0,76.0,66.7,2,57.0,3,1,2,1,36,91.3,66.83,70.7,48.88,91.1,65.86
21,Male,Civil,B.Tech,8,7.77,1,78.3,74.2,75.2,98.1,51.2,71.6,74.9,54.9,78.2,65.9,57.7,85.3,63.1,4,83.3,1,1,1,0,79,84.5,74.2,68.0,67.88,90.99,73.58
21,Female,Information Technology,B.Tech,8,8.27,0,85.8,89.1,72.6,66.9,38.6,56.2,66.0,71.9,77.7,70.9,73.0,61.7,70.8,3,64.2,3,1,1,0,140,98.0,64.9,69.1,83.63,89.26,75.01
20,Female,Computer Science,B.Tech,8,8.66,1,79.4,60.2,71.2,71.6,67.2,57.0,43.8,59.2,51.2,76.1,43.4,93.2,67.3,1,21.7,1,0,0,0,126,64.4,61.83,70.0,74.44,20.51,61.05
21,Other,Electronics,B.Tech,8,6.83,3,70.2,65.8,56.6,55.6,66.3,81.2,61.5,87.3,65.0,58.7,54.5,80.4,71.1,5,81.4,3,1,2,0,130,92.8,64.5,66.18,38.87,100.0,62.47
21,Female,Computer Science,B.Tech,8,7.84,0,74.3,55.3,51.9,66.2,58.6,68.6,48.5,43.7,50.8,74.4,75.6,88.5,61.0,3,67.4,2,0,0,3,38,79.7,58.18,74.88,77.17,68.22,68.72
21,Female,Mechanical,B.Tech,8,8.23,0,87.4,54.8,48.3,48.9,74.0,70.5,72.9,74.9,58.9,65.4,79.9,54.4,70.2,1,20.0,0,1,1,1,74,74.9,61.57,67.48,83.83,46.0,67.09
21,Female,Computer Science,B.Tech,8,7.32,0,64.6,73.4,74.9,79.8,70.8,49.2,51.6,42.0,61.0,49.9,62.9,44.1,55.6,4,89.2,2,1,2,0,121,88.3,66.62,53.12,70.62,100.0,70.13
21,Male,Information Technology,B.Tech,8,6.48,1,98.0,62.5,60.4,54.9,69.6,55.3,53.9,55.7,57.6,61.3,77.2,71.4,57.3,4,63.1,2,1,1,2,67,93.3,59.43,66.8,64.76,98.93,68.43
22,Male,Computer Science,B.Tech,8,7.67,4,83.5,51.0,42.0,57.7,95.9,60.4,48.2,79.9,44.4,80.1,30.6,77.7,81.5,5,98.0,2,1,1,1,54,94.6,59.2,67.47,38.74,100.0,60.84
22,Male,Electronics,B.Tech,8,6.11,3,86.4,55.5,46.4,49.3,75.4,84.4,47.2,52.8,49.7,56.0,73.5,82.4,53.1,1,27.4,2,0,0,2,6,49.2,59.7,66.25,38.69,36.22,51.18
